# Autocorrelation functions of each variable listed.
# Values for orderParam only listed if non-Ising model.
# MCS Px Py Pz E OrderParam
41 -0.000129366 -0.00279601 1.00003 -0.00131913 0.00145901
42 0.000759167 -0.00416417 1.00003 0.00207321 0.00240656
43 0.00167359 -0.00166337 1.00003 -0.00399907 0.0029998
44 0.00235617 0.00099864 1.00003 -0.0091477 0.0028847
45 0.00333797 0.00149751 1.00003 -0.011256 0.00397988
46 0.00234893 -0.00176398 1.00003 -0.00947364 0.00276463
47 -0.00338999 -0.00163822 1.00003 -0.00801572 0.00301806
48 -0.00349696 -0.000651919 1.00003 -0.00780495 0.00214778
49 -0.00140087 0.00435388 1.00003 -0.00512639 0.00356424
50 -0.00374746 0.00244874 1.00003 -0.00349361 0.00450671
51 -0.00211429 0.00467629 1.00003 -0.00131011 0.00610167
52 -0.000211595 0.00198456 1.00003 -0.000442379 0.0072576
53 -0.00289242 0.00280736 1.00003 0.00133304 0.00606278
54 -0.000562593 0.0071367 1.00003 0.00201556 0.0040241
55 0.00138388 0.00169377 1.00003 0.00205857 0.00208849
56 0.00283622 -0.00254905 1.00003 0.000170152 -0.000960694
57 0.00307491 -0.000658017 1.00003 -0.000950913 -0.000645677
58 0.00120953 -0.00471029 1.00003 -2.88725e-05 -0.00152705
59 0.000669324 -0.00576252 1.00003 -0.00301919 -0.000241725
60 0.00172156 -0.001219 1.00003 -0.00402752 -0.00192382
61 0.00117146 0.00224294 1.00003 -0.00419434 -0.00420139
62 0.00197015 0.00350668 1.00003 -0.0050168 -0.00567905
63 1.83422e-05 0.00233136 1.00003 -0.00751943 -0.00508792
64 -0.00201607 0.00387788 1.00003 -0.0075037 -0.00508499
65 -0.00188892 0.00453528 1.00003 -0.00812383 -0.00362095
66 6.25024e-05 0.000877831 1.00003 -0.00784725 -0.00215538
67 -0.000418311 -0.00104827 1.00003 -0.00619346 -0.0032656
68 -0.00152879 -0.0014671 1.00003 -0.00601929 -0.00502332
69 -0.00123451 0.00283251 1.00003 -0.00551388 -0.00498244
70 -0.000521859 0.00354136 1.00003 -0.00624158 -0.00381037
71 -0.00456937 0.00441523 1.00003 -0.00533667 -0.004022
72 -0.0015897 0.0065296 1.00003 -0.00358859 -0.00170631
73 0.00487254 0.000234147 1.00003 -0.00186789 -0.00155349
74 0.00541921 -0.00156238 1.00003 0.000774686 -0.00222682
75 0.000214018 0.00442514 1.00003 0.00244348 -0.00182534
76 -0.00230273 0.0048394 1.00003 0.00368397 0.000450947
77 -0.0038609 0.0040429 1.00003 0.000572039 0.00205843
78 0.00146459 0.00540915 1.00003 -0.000367845 0.00184179
79 -0.00114848 0.000512352 1.00003 0.000398051 0.00122897
80 -0.0014161 0.00262748 1.00003 0.00111714 0.00159881
81 -0.00102285 0.00360196 1.00003 0.0040329 0.00311778
82 0.00208778 -0.00204028 1.00003 0.00414415 0.00376916
83 0.000577197 -0.00253381 1.00003 0.0043166 0.00426596
84 -0.000795576 -0.00427736 1.00003 0.00224528 0.00457986
85 0.000542173 -0.00482386 1.00003 0.00144622 0.00327651
86 0.00187041 -0.00518972 1.00003 0.00413413 0.000391466
87 0.000726809 -0.00751598 1.00003 0.00350834 -0.000623426
88 -0.00115914 0.000174313 1.00003 0.000492383 -0.00134732
89 -0.00177624 -4.71078e-05 1.00003 -0.000592849 -0.000546509
90 -0.00130494 0.00277878 1.00003 -0.000976735 -0.00225612
91 -0.00137651 0.00189919 1.00003 0.00299006 -0.0025358
92 -0.000714108 -0.00155437 1.00003 0.00175309 -0.00131649
93 -0.000642919 0.00499909 1.00003 2.13766e-05 -0.00492693
94 -0.00384377 0.00353755 1.00003 0.000531022 -0.00432501
95 -0.00452711 -0.00127807 1.00003 0.000342392 -0.0029154
96 -0.00169248 -0.00131313 1.00003 -0.00137796 0.000303795
97 0.000114657 0.00193463 1.00003 -0.00280423 0.000659777
98 -0.000218448 0.00333595 1.00003 -0.0041154 9.34624e-05
99 0.000974639 0.00630856 1.00003 -0.00393349 0.00138027
100 0.998918 0.706221 0.99554 3476.75 0.00277107
